age,gender,country,subscription_type,primary_device,monthly_fee,account_age_months,devices_used,completion_rate,cost_per_hour,churned
28.0,Female,Canada,Standard,Desktop,13.84,24,5,0.5202727272727273,1.7089936200864373,0
28.0,Male,USA,Basic,Tablet,13.84,17,5,0.7552999999999999,2.178384050367261,0
29.0,Other,Canada,Standard,Gaming Console,13.84,8,5,0.5673999999999999,1.4645502645502646,0
35.03946643148495,Male,USA,Premium,Tablet,13.84,29,5,0.6302830882352941,1.0526048928888325,0
24.0,Female,Canada,Standard,Laptop,13.85,21,5,0.6201666666666666,1.0725348477026329,0
22.0,Other,USA,Premium,Laptop,13.85,35,5,0.6650666666666667,2.3264277715565505,0
13.0,Female,USA,Standard,Smart TV,13.85,22,4,0.7263636363636363,1.2725880551301685,0
32.0,Male,USA,Basic,Laptop,13.85,17,5,1.1275,3.0141458106637646,0
27.0,Prefer not to say,USA,Basic,Mobile,13.85,34,5,0.6311818181818182,0.7163175588311353,0
46.0,Male,Canada,Standard,Gaming Console,13.86,24,5,1.079375,3.224505622334238,0
22.0,Male,USA,Standard,Gaming Console,13.86,26,5,0.7877450980392156,0.8591796673210041,1
27.0,Male,Canada,Standard,Mobile,13.86,31,4,0.6313472222222223,1.8192955589586521,0
36.0,Other,Canada,Premium,Gaming Console,13.86,13,5,0.6685714285714286,1.0233817376322913,0
37.0,Female,USA,Basic,Smart TV,13.87,13,5,0.5321111111111112,2.313594662218515,1
11.0,Prefer not to say,Canada,Premium,Gaming Console,13.87,20,5,0.7634285714285713,1.008971871968962,0
29.0,Female,Canada,Premium+,Gaming Console,13.87,35,5,0.5831428571428571,2.84318414759139,0
39.0,Female,USA,Standard,Mobile,13.87,11,4,0.7620666666666667,3.0494686698424327,0
35.03946643148495,Male,USA,Premium,Smart TV,13.87,28,5,0.7605714285714287,0.4225437928408225,0
50.0,Female,Canada,Premium+,Smart TV,13.87,36,5,0.9881,1.8435976960567122,0
52.0,Male,USA,Premium+,Gaming Console,13.88,34,5,0.7662,2.1137055837563454,0
41.0,Male,USA,Premium,Tablet,13.88,4,5,0.6404166666666666,1.4922056979036014,0
23.0,Female,Canada,Premium,Desktop,13.88,16,5,0.6392307692307693,2.9753483386923896,0
42.0,Other,USA,Premium+,Gaming Console,13.89,27,5,0.5535,1.552244365803688,0
34.0,Female,USA,Basic,Mobile,13.89,3,4,0.9101111111111111,2.0491762970248337,0
42.0,Male,USA,Premium,Gaming Console,13.89,3,5,0.6837936507936507,1.7446095876072847,0
35.03946643148495,Female,USA,Basic,Gaming Console,13.89,2,5,0.4884444444444445,1.2157549234135667,1
33.0,Female,USA,Premium,Laptop,13.9,31,5,0.7346153846153847,1.4280821917808222,0
48.0,Female,USA,Standard,Gaming Console,13.9,36,5,0.7128125000000001,1.0677250032006145,0
49.0,Female,USA,Premium+,Mobile,13.9,15,5,0.9927692307692307,0.5310748853795212,0
22.0,Male,USA,Premium,Smart TV,13.9,11,5,1.1101140350877192,0.5629049676025919,0
51.0,Male,Canada,Premium,Gaming Console,13.9,29,5,0.6434375,0.8956185567010309,0
26.0,Male,Canada,Standard,Tablet,13.91,23,4,0.9134545454545454,1.7226006191950467,0
50.0,Male,USA,Premium,Desktop,13.91,8,5,0.8914126984126984,0.7764443204018977,0
47.0,Female,USA,Premium,Mobile,13.91,29,5,0.8317142857142857,5.505277044854882,0
35.03946643148495,Male,USA,Basic,Desktop,13.92,7,5,0.7671904761904762,1.9545986426398314,0
17.0,Female,USA,Premium,Mobile,13.92,17,4,0.7729999999999999,2.173867777199375,0
52.0,Female,USA,Basic,Desktop,13.93,10,5,0.6052626262626264,1.188904694167852,0
39.0,Female,USA,Premium+,Laptop,13.93,27,5,0.48450000000000004,0.9203832177073009,0
35.0,Female,Canada,Premium+,Desktop,13.93,18,5,1.0555454545454546,2.254653358510925,0
35.03946643148495,Female,Canada,Standard,Smart TV,13.93,26,5,0.837030303030303,1.0190197512801755,0
50.0,Female,USA,Standard,Gaming Console,13.93,7,5,0.5442857142857143,0.9257864421798847,0
37.0,Female,USA,Premium,Mobile,13.93,32,5,0.8603750000000001,1.5144047834752674,0
22.0,Female,USA,Premium,Mobile,13.93,29,5,0.6732142857142858,0.6279960928694869,0
48.0,Prefer not to say,Canada,Basic,Smart TV,13.94,5,5,0.537027972027972,1.3354622385438288,0
21.0,Male,USA,Premium+,Mobile,13.94,17,5,1.063222222222222,1.2065781881130986,0
54.0,Male,Canada,Basic,Mobile,13.94,17,5,1.0279047619047619,1.1117905091054099,1
35.03946643148495,Female,Canada,Standard,Mobile,13.94,16,5,0.7599393939393939,1.0345083487940632,0
37.0,Female,USA,Premium+,Laptop,13.94,29,5,0.5272857142857144,2.20395256916996,0
41.0,Other,USA,Premium,Laptop,13.94,35,4,1.1935000000000002,4.518638573743922,0
23.0,Male,USA,Standard,Smart TV,13.94,32,4,0.369,3.3739411052843886,0
66.0,Male,USA,Premium,Gaming Console,13.95,7,5,0.7401538461538462,1.3413461538461537,0
36.0,Other,USA,Standard,Laptop,13.95,6,5,0.8671666666666666,4.970308788598574,0
47.0,Female,USA,Standard,Smart TV,13.96,18,5,0.6901071428571428,0.76187011096962,0
35.0,Male,Canada,Standard,Desktop,13.96,2,4,0.8533,1.5923954372623574,0
38.0,Female,Canada,Premium,Laptop,13.96,18,5,0.6955756302521009,1.3343954118209336,1
60.0,Male,USA,Premium+,Tablet,13.97,24,5,0.9887051282051282,1.1974285714285715,0
51.0,Male,USA,Standard,Smart TV,13.97,31,5,0.5054545454545455,1.0989904287400025,1
36.0,Female,USA,Standard,Smart TV,13.97,29,5,0.7926,1.2154872389791183,0
36.0,Other,USA,Premium,Gaming Console,13.97,24,5,0.7893333333333333,0.9558672596647281,0
51.0,Male,USA,Standard,Smart TV,13.97,31,5,0.5054545454545455,1.0989904287400025,1
23.0,Female,USA,Premium,Smart TV,13.98,11,5,0.5633846153846154,1.2123139181962712,0
35.03946643148495,Male,Canada,Basic,Tablet,13.98,19,5,0.9137272727272727,0.8808148692638875,0
23.0,Female,USA,Premium,Smart TV,13.98,11,5,0.5633846153846154,1.2123139181962712,0
58.0,Other,USA,Standard,Gaming Console,13.99,19,5,0.902852564102564,1.2584707646176911,0
55.0,Female,USA,Standard,Tablet,13.99,18,5,0.7115,1.9525471039776692,0
35.03946643148495,Male,USA,Basic,Desktop,14.0,16,5,0.6616904761904763,5.773195876288661,0
5.0,Male,Canada,Standard,Smart TV,14.0,22,5,0.6346161616161616,1.2818556386387912,0
17.0,Male,Canada,Premium,Laptop,14.0,36,5,0.7851929824561403,1.1439466158245948,0
23.0,Female,USA,Standard,Gaming Console,14.0,10,5,0.9508585858585858,3.36,0
58.0,Male,USA,Standard,Tablet,14.0,34,5,0.7767,1.4042126379137412,0
36.0,Female,USA,Premium,Laptop,14.0,29,5,0.5073333333333333,2.226345083487941,0
35.03946643148495,Male,USA,Premium+,Tablet,14.0,13,5,0.981625,2.212855637513172,0
37.0,Female,Canada,Premium,Desktop,14.01,22,5,0.7522,1.0672930421533773,1
35.0,Prefer not to say,USA,Premium,Mobile,14.02,24,5,0.7757222222222222,3.499168053244593,0
36.0,Female,USA,Premium+,Gaming Console,14.02,22,5,0.6833525641025642,1.3113016367887762,0
5.0,Female,USA,Basic,Gaming Console,14.03,26,5,0.8461758241758242,1.3415139442231074,0
39.0,Male,USA,Standard,Gaming Console,14.04,5,5,0.6090712074303406,0.6519114688128773,0
46.0,Female,USA,Standard,Gaming Console,14.04,11,5,0.26,7.132938187976291,0
35.03946643148495,Prefer not to say,USA,Standard,Gaming Console,14.04,14,5,0.8176666666666667,2.4283655232055343,0
40.0,Female,Canada,Premium,Smart TV,14.05,23,4,0.6721025641025642,1.2943344081068633,0
32.0,Male,USA,Basic,Desktop,14.05,30,5,0.6881111111111111,2.5383920505871727,0
37.0,Male,USA,Standard,Gaming Console,14.05,32,5,0.7538333333333334,1.857237276933245,0
35.0,Female,USA,Premium,Desktop,14.05,4,5,0.6043999999999999,1.5507726269315674,0
62.0,Male,USA,Premium,Smart TV,14.05,30,3,0.994375,3.490683229813665,0
35.03946643148495,Female,USA,Premium,Laptop,14.06,9,4,0.5394545454545454,0.6287545651039725,0
26.0,Female,USA,Premium,Smart TV,14.07,30,5,0.8914285714285715,2.4705882352941173,1
3.0,Female,USA,Premium,Gaming Console,14.07,7,5,0.7651428571428571,1.105552645364065,0
47.0,Female,USA,Standard,Tablet,14.07,1,5,0.5554545454545454,1.3461967788231544,0
7.0,Male,USA,Premium,Tablet,14.07,32,5,0.8028749999999999,1.9380165289256197,0
38.0,Male,Canada,Standard,Laptop,14.08,29,4,0.5980000000000001,0.6945654854887775,0
34.0,Female,USA,Standard,Smart TV,14.08,25,5,0.6051208791208791,1.7943925233644857,0
42.0,Female,Canada,Premium,Desktop,14.08,28,5,0.6575714285714286,2.663303909205548,0
37.0,Male,Canada,Basic,Laptop,14.08,9,5,1.0341666666666667,2.166709412669915,0
48.0,Female,USA,Standard,Gaming Console,14.09,26,5,0.6034545454545455,1.3084661817056182,0
35.03946643148495,Male,Canada,Basic,Smart TV,14.1,19,5,0.6745555555555556,0.9260070052539404,0
105.0,Prefer not to say,Canada,Basic,Mobile,14.1,10,5,0.9219999999999999,1.5265247203175747,0
37.0,Male,USA,Basic,Mobile,14.1,29,5,0.4433968253968254,1.7754459601259183,0
31.0,Other,USA,Premium,Smart TV,14.1,6,5,0.9154,1.7118575475515982,0
43.0,Male,USA,Premium,Laptop,14.1,35,3,0.6883333333333332,2.199687987519501,0
35.03946643148495,Prefer not to say,Canada,Premium,Tablet,14.11,11,5,0.566125,1.8561718921289188,0
51.0,Female,USA,Standard,Smart TV,14.11,11,5,0.8973333333333333,1.2692653673163417,0
34.0,Female,Canada,Standard,Smart TV,14.12,9,4,0.8829999999999999,0.9338624338624337,0
40.0,Male,USA,Standard,Mobile,14.12,9,5,0.5042361111111111,1.5559228650137742,0
35.03946643148495,Male,USA,Basic,Desktop,14.12,33,5,0.552202380952381,1.8152989072209125,0
12.0,Male,USA,Premium+,Laptop,14.12,15,5,1.1958571428571427,2.048355899419729,0
30.0,Male,Canada,Premium,Mobile,14.13,27,3,0.4696666666666667,1.8596183373546828,0
39.0,Female,USA,Premium+,Gaming Console,14.13,6,5,0.8552272727272727,1.426312247644684,0
53.0,Male,Canada,Premium,Tablet,14.14,11,5,1.0105,1.7857293201431277,0
35.03946643148495,Male,USA,Standard,Tablet,14.14,13,4,0.7668611111111112,1.9693593314763231,1
35.03946643148495,Female,USA,Basic,Smart TV,14.15,5,5,0.766125,1.9625520110957004,0
50.0,Male,Canada,Premium,Smart TV,14.15,22,5,1.25475,2.675701229120706,1
33.0,Male,USA,Premium,Smart TV,14.15,34,5,0.8274615384615385,1.7691185663679931,0
40.0,Female,Canada,Premium,Laptop,14.15,2,5,0.4695,0.9134925758553906,0
12.0,Female,USA,Premium,Desktop,14.16,35,4,0.7534285714285713,1.9195661997288749,1
45.0,Male,USA,Premium,Desktop,14.16,4,3,0.8170833333333334,0.6521338655204176,0
23.0,Female,Canada,Basic,Gaming Console,14.16,12,5,0.8432142857142857,1.0465631929046562,0
35.0,Male,Canada,Premium+,Desktop,14.16,12,4,0.7838749999999999,1.9499655726417258,0
20.0,Other,USA,Premium,Gaming Console,14.17,31,5,1.146857142857143,2.011831519167061,0
57.0,Female,USA,Standard,Gaming Console,14.18,29,5,0.9025153846153846,1.0266682756124048,0
24.0,Female,Canada,Standard,Smart TV,14.18,35,5,0.7056666666666667,1.1842984409799555,1
33.0,Female,USA,Premium,Smart TV,14.18,10,5,0.7072,2.387205387205387,0
53.0,Male,USA,Standard,Laptop,14.19,29,5,0.816936507936508,1.1356542617046816,1
16.0,Other,USA,Standard,Mobile,14.19,33,4,0.8723714285714286,2.5234143449911084,0
53.0,Female,USA,Basic,Tablet,14.19,19,5,1.0184343434343435,1.6140284360189574,0
18.0,Other,Canada,Premium+,Smart TV,14.19,29,5,0.6888000000000001,0.9454747362576347,0
34.0,Male,USA,Premium,Smart TV,14.2,23,5,0.769611111111111,2.0456182472989193,0
51.0,Female,USA,Premium+,Mobile,14.2,33,5,0.8025384615384615,1.4507066235314148,0
35.03946643148495,Female,USA,Standard,Gaming Console,14.21,12,5,0.6595714285714285,1.1886240066917606,0
44.0,Female,USA,Basic,Laptop,14.21,11,5,0.8980714285714286,0.9794371051120047,0
15.0,Male,Canada,Standard,Gaming Console,14.21,13,5,0.9424505494505495,1.584169453734671,0
45.0,Other,USA,Standard,Mobile,14.21,26,5,0.8097777777777777,1.8904656319290467,1
21.0,Female,USA,Premium,Desktop,14.21,22,5,0.7744333333333333,1.464696787493558,0
47.0,Prefer not to say,Canada,Standard,Smart TV,14.21,27,5,0.6524444444444446,1.1448905599570298,0
34.0,Male,Canada,Premium,Smart TV,14.22,11,5,0.46772727272727266,1.4227113556778388,0
22.0,Female,Canada,Basic,Laptop,14.22,36,5,0.6251666666666668,2.0911764705882354,0
35.03946643148495,Female,USA,Standard,Laptop,14.22,25,5,0.7750272727272728,1.3128173565163872,0
34.0,Male,USA,Basic,Smart TV,14.23,14,5,0.813,1.3107153822536077,0
33.0,Male,Canada,Standard,Laptop,14.23,12,5,0.738909090909091,1.3515909450688617,0
39.0,Other,USA,Premium+,Smart TV,14.23,5,4,0.9255,6.537519142419602,0
34.0,Male,USA,Standard,Tablet,14.24,5,5,0.6578571428571429,1.5391821293460637,0
11.0,Female,USA,Basic,Smart TV,14.24,24,5,1.0574444444444444,0.9220807252320311,0
19.0,Female,USA,Premium,Desktop,14.24,16,5,1.0156666666666667,2.375973303670745,1
26.0,Female,Canada,Premium,Mobile,14.25,4,5,0.48308333333333336,1.2566137566137567,0
41.0,Male,USA,Premium,Laptop,14.25,15,4,0.5679393939393939,0.616838611932761,0
46.0,Female,Canada,Premium,Desktop,14.25,11,5,0.7392000000000001,1.3087402418490741,1
31.0,Male,USA,Standard,Mobile,14.26,19,5,0.8300833333333333,0.9918849988407141,0
45.0,Female,USA,Premium,Mobile,14.26,3,5,0.9421428571428572,1.6232214001138303,1
34.0,Female,USA,Standard,Mobile,14.26,30,5,0.6865104895104895,1.2600883652430044,1
12.0,Female,Canada,Premium,Laptop,14.27,16,5,1.0652142857142857,0.894016915526783,0
30.0,Male,Canada,Premium,Gaming Console,14.28,33,5,0.5525384615384614,1.3242658423493043,0
37.0,Prefer not to say,Canada,Premium,Desktop,14.28,14,5,0.4746111111111111,1.888056412516527,0
38.0,Female,Canada,Standard,Smart TV,14.28,19,5,0.6011904761904763,3.5849372384937235,0
36.0,Female,Canada,Basic,Tablet,14.28,29,5,0.6672142857142858,2.351262349066959,0
17.0,Male,USA,Basic,Tablet,14.28,36,5,0.7529166666666667,1.0160085378868728,0
25.0,Female,USA,Premium,Desktop,14.28,35,4,0.9834285714285714,1.7023643949930458,1
23.0,Male,USA,Premium,Tablet,14.29,27,5,0.6394181818181819,1.324374420759963,0
50.0,Male,USA,Standard,Smart TV,14.29,1,5,0.7735,1.0771356783919597,0
35.03946643148495,Prefer not to say,USA,Standard,Smart TV,14.29,33,5,0.7058525641025641,0.9744289123764064,0
21.0,Female,USA,Standard,Mobile,14.29,20,5,0.3985714285714286,1.0858662613981762,0
30.0,Male,USA,Premium,Gaming Console,14.29,16,4,0.4845555555555556,2.2333941130502732,0
25.0,Female,Canada,Basic,Smart TV,14.3,14,5,0.5165,1.001517450682853,1
42.0,Female,USA,Standard,Mobile,14.3,3,5,0.8502857142857143,1.7417783191230205,0
42.0,Female,USA,Standard,Mobile,14.31,9,4,0.5203333333333333,3.066428571428571,0
44.0,Male,USA,Basic,Mobile,14.31,25,5,0.9015555555555554,0.5143473312166778,0
39.0,Female,Canada,Premium,Mobile,14.31,26,5,0.698595238095238,0.7499344920953797,0
17.0,Male,Canada,Standard,Laptop,14.31,20,4,0.5813181818181818,1.1455637091394262,0
40.0,Male,Canada,Premium,Desktop,14.31,27,5,0.991111111111111,1.296587133796436,0
39.0,Female,Canada,Premium,Mobile,14.31,26,5,0.698595238095238,0.7499344920953797,0
39.0,Female,Canada,Premium,Mobile,14.31,26,5,0.698595238095238,0.7499344920953797,0
26.0,Female,Canada,Standard,Smart TV,14.33,19,5,0.8370000000000001,3.586983729662078,0
29.0,Male,USA,Premium,Tablet,14.33,4,5,1.2833333333333332,22.217054263565892,0
33.0,Prefer not to say,Canada,Standard,Laptop,14.33,5,4,0.9753333333333334,1.1500802568218298,0
44.0,Male,USA,Standard,Smart TV,14.34,15,5,0.9541428571428572,1.7078205637157602,0
31.0,Male,USA,Premium,Desktop,14.35,35,5,0.7510714285714286,1.0911164617919147,0
21.0,Female,Canada,Standard,Tablet,14.35,22,5,0.786,2.2996794871794872,0
67.0,Other,Canada,Basic,Gaming Console,14.36,16,5,0.7076904761904761,1.6775700934579438,0
35.03946643148495,Female,USA,Premium,Tablet,14.36,24,5,0.8616,2.350886766712142,0
39.0,Female,USA,Standard,Smart TV,14.36,19,5,0.7373999999999999,0.8011902547889158,0
35.03946643148495,Female,USA,Standard,Gaming Console,14.37,19,5,0.9383267973856209,0.7743152222721149,0
47.0,Male,Canada,Premium,Tablet,14.37,14,5,0.7024444444444444,1.4418060200668896,0
35.0,Male,Canada,Basic,Desktop,14.37,20,5,0.7613286713286713,1.5052374301675975,0
50.0,Male,USA,Basic,Mobile,14.38,31,4,0.7560972222222222,1.8279661016949154,0
24.0,Female,Canada,Standard,Laptop,14.38,30,5,0.548142857142857,1.8229452778364674,0
51.0,Female,USA,Standard,Smart TV,14.39,35,5,0.5258999999999999,1.70396684428656,0
54.0,Male,USA,Standard,Mobile,14.4,27,5,0.6211111111111112,2.275480642612589,0
49.0,Female,Canada,Premium,Laptop,14.4,22,4,0.5861,1.0423452768729642,0
40.0,Male,Canada,Premium,Laptop,14.41,19,5,0.9269999999999999,2.3507340946166395,0
18.0,Male,USA,Standard,Desktop,14.41,34,5,0.8083333333333333,1.3637223974763406,0
53.0,Female,USA,Premium+,Smart TV,14.41,18,4,0.8229444444444445,0.9644171779141104,0
35.03946643148495,Male,Canada,Standard,Laptop,14.41,31,5,0.6096153846153847,0.9718974820143885,0
31.0,Male,USA,Standard,Tablet,14.42,19,4,0.5237499999999999,5.259574468085106,0
35.0,Female,USA,Premium,Smart TV,14.42,22,5,0.6999285714285713,1.2639883126369613,0
45.0,Female,USA,Basic,Desktop,14.42,20,5,0.9166666666666667,2.2525384014579535,1
53.0,Female,USA,Premium,Gaming Console,14.43,33,4,0.7402727272727272,2.155339805825242,0
36.0,Male,USA,Premium,Laptop,14.43,11,5,0.9518194444444444,1.2477302204928664,0
49.0,Female,USA,Standard,Gaming Console,14.44,1,5,0.5806666666666667,2.421464505310229,0
44.0,Female,USA,Standard,Mobile,14.44,6,5,0.7288888888888889,1.198008849557522,0
46.0,Male,Canada,Premium+,Smart TV,14.45,14,4,0.5507142857142857,1.64797567002471,0
27.0,Female,USA,Premium,Tablet,14.45,18,5,0.8616666666666667,1.6358490566037733,0
43.0,Female,Canada,Premium,Mobile,14.45,18,4,0.7367272727272727,1.0935923309788091,0
26.0,Female,USA,Standard,Mobile,14.46,24,5,0.5262222222222223,1.6180529653114508,0
31.0,Male,Canada,Premium,Smart TV,14.46,17,4,0.5186666666666667,2.0741094907960793,1
94.0,Female,USA,Standard,Tablet,14.46,3,5,1.05325,1.2238679644519679,0
45.0,Male,USA,Standard,Laptop,14.46,25,5,0.5140666666666666,6.494011976047905,0
35.03946643148495,Female,USA,Premium,Tablet,14.47,30,5,0.582040404040404,1.212739209386786,0
22.0,Male,Canada,Standard,Tablet,14.47,1,5,0.8058888888888888,1.8780012978585334,0
35.03946643148495,Male,Canada,Basic,Smart TV,14.47,10,5,0.5475714285714286,1.8559213339033775,0
41.0,Female,Canada,Basic,Gaming Console,14.48,16,5,0.637,0.9724647414372063,0
35.03946643148495,Male,Canada,Basic,Smart TV,14.48,12,5,0.632625,0.8002210555402047,0
48.0,Female,Canada,Standard,Tablet,14.49,24,3,0.9299999999999999,2.7,0
29.0,Male,Canada,Basic,Smart TV,14.49,35,5,0.7911250000000001,1.810872734846907,0
50.0,Female,USA,Standard,Laptop,14.49,3,5,0.7680694444444445,1.6472148541114056,0
22.0,Male,USA,Premium,Desktop,14.5,35,4,0.7419692307692307,1.0503440782325244,0
26.0,Female,USA,Premium,Mobile,14.5,15,5,0.8048809523809524,1.4733276883996613,0
53.0,Female,USA,Standard,Mobile,14.51,14,5,0.41285714285714287,1.5794629898403483,0
46.0,Male,USA,Basic,Gaming Console,14.51,4,5,0.6474545454545455,1.2613735149232108,0
35.03946643148495,Prefer not to say,USA,Premium,Gaming Console,14.51,25,5,0.5533095238095238,0.5390712074303406,0
58.0,Male,Canada,Premium,Tablet,14.51,25,3,0.765,3.1103965702036436,0
32.0,Female,USA,Premium,Smart TV,14.51,3,5,0.6214444444444445,2.117217898832685,0
46.0,Female,USA,Premium+,Laptop,14.52,3,5,0.558,1.6782893469466382,0
26.0,Male,USA,Premium,Mobile,14.52,10,5,0.8521363636363637,1.2847662586639137,0
23.0,Prefer not to say,USA,Premium,Mobile,14.52,36,4,0.882909090909091,2.1736526946107784,0
26.0,Male,USA,Premium,Mobile,14.52,10,5,0.8521363636363637,1.2847662586639137,0
13.0,Female,USA,Premium,Gaming Console,14.53,28,5,0.6907176470588234,1.3928742610640676,0
34.0,Female,USA,Basic,Gaming Console,14.53,31,5,0.6617142857142857,2.158455063134439,0
28.0,Female,Canada,Basic,Mobile,14.53,10,5,1.0694285714285714,2.2714955706096926,0
52.0,Male,USA,Premium,Tablet,14.53,17,4,0.5493333333333333,3.302272727272727,0
35.03946643148495,Male,USA,Standard,Laptop,14.54,5,5,0.8036666666666666,2.0260102183000464,0
47.0,Female,Canada,Basic,Desktop,14.54,3,5,0.7285,1.2953229398663697,0
53.0,Male,USA,Standard,Laptop,14.54,31,5,0.8737777777777778,1.367398119122257,0
25.0,Female,Canada,Standard,Mobile,14.54,1,5,0.8283809523809524,1.2746931618936292,0
16.0,Male,USA,Basic,Tablet,14.55,7,5,0.6206363636363637,2.014770366951304,0
35.03946643148495,Female,Canada,Premium,Laptop,14.55,18,5,1.1213636363636363,0.879331184528606,0
30.0,Female,Canada,Basic,Laptop,14.55,29,5,0.8519294871794872,0.947265625,1
52.0,Male,Canada,Standard,Desktop,14.56,10,5,0.8128571428571428,4.564263322884012,0
28.0,Female,USA,Standard,Laptop,14.56,18,5,0.693625,1.778863775198534,0
42.0,Male,Canada,Premium,Mobile,14.56,27,5,0.7330476190476191,1.368206734534064,0
46.0,Prefer not to say,USA,Basic,Tablet,14.56,20,5,0.6907777777777778,1.9908842297174112,0
46.0,Male,USA,Basic,Tablet,14.57,4,5,0.8167070707070707,1.6147026228297008,0
36.0,Female,USA,Premium,Mobile,14.57,30,4,0.9245714285714287,1.571736785329018,0
22.0,Male,USA,Premium,Laptop,14.58,13,5,0.76075,2.876685300887866,0
20.0,Female,USA,Standard,Laptop,14.58,11,5,0.5668666666666666,2.134179068065382,0
48.0,Male,Canada,Premium,Gaming Console,14.58,1,4,0.6708181818181818,1.3252537494319043,1
38.0,Male,USA,Premium+,Desktop,14.59,15,5,0.9100256410256411,1.2269096005606166,0
42.0,Male,Canada,Basic,Mobile,14.59,10,5,0.7516571428571428,2.772885650934431,0
35.03946643148495,Male,USA,Premium,Tablet,14.59,24,5,1.1568999999999998,0.998972954467648,0
23.0,Female,Canada,Premium,Gaming Console,14.59,2,5,0.5749090909090909,1.5587606837606836,0
24.0,Female,USA,Premium,Desktop,14.6,36,5,0.762922600619195,0.8152629129827826,0
62.0,Female,USA,Premium+,Tablet,14.6,9,5,0.646125,1.1436031331592689,0
50.0,Female,USA,Standard,Laptop,14.6,36,5,0.5260897435897436,1.1619578193394349,1
38.0,Male,USA,Standard,Mobile,14.6,22,5,0.6556428571428571,1.0952738184546136,0
40.0,Female,Canada,Standard,Desktop,14.61,8,5,0.9229999999999999,3.126248216833095,0
35.0,Other,USA,Premium+,Desktop,14.61,20,5,0.6659166666666667,1.58402602096133,0
17.0,Male,USA,Premium,Smart TV,14.62,12,5,0.6541904761904762,0.48787541713014465,0
45.0,Female,Canada,Standard,Mobile,14.62,34,5,0.8468653846153846,1.3659296169417625,0
93.0,Male,USA,Basic,Gaming Console,14.62,15,4,0.5885555555555556,1.0455303933253874,0
44.0,Other,USA,Basic,Smart TV,14.62,8,5,0.6095238095238095,1.59432933478735,1
29.0,Male,Canada,Premium,Smart TV,14.63,26,5,0.6682,1.5616438356164384,0
32.0,Female,USA,Premium,Tablet,14.63,10,5,0.9355714285714285,1.3873873873873874,0
38.0,Male,USA,Standard,Tablet,14.63,30,5,0.6113571428571428,0.9235139400315624,0
43.0,Female,USA,Standard,Laptop,14.63,16,5,0.9447142857142857,1.8784506740851703,0
35.03946643148495,Male,USA,Standard,Tablet,14.63,22,5,0.8493030303030303,1.5370337944317982,0
35.03946643148495,Female,USA,Standard,Desktop,14.64,35,5,0.967956043956044,2.809980806142035,0
38.0,Female,USA,Standard,Gaming Console,14.65,13,5,0.7608333333333333,2.698802579060485,0
49.0,Male,USA,Standard,Gaming Console,14.65,30,5,1.0126,4.718196457326893,0
40.0,Female,USA,Premium,Laptop,14.65,23,4,0.6341666666666667,2.212990936555891,0
15.0,Prefer not to say,USA,Premium+,Mobile,14.65,12,5,0.5454705882352942,1.0296357034086916,0
36.0,Female,Canada,Basic,Laptop,14.66,25,4,0.6651818181818183,1.3869441816461683,0
35.03946643148495,Male,USA,Standard,Tablet,14.66,7,5,0.912142857142857,0.8998465473145779,0
30.0,Prefer not to say,USA,Basic,Tablet,14.66,6,5,0.7918181818181818,1.587439090416892,0
50.0,Male,Canada,Basic,Tablet,14.66,33,5,0.6882999999999999,2.0137362637362637,0
28.0,Other,USA,Premium+,Laptop,14.66,7,5,0.47750000000000004,1.3339399454049135,0
38.0,Female,USA,Standard,Smart TV,14.66,32,5,0.632982683982684,0.5343539274649171,1
36.0,Male,USA,Premium,Smart TV,14.67,28,5,0.939375,1.708131185717058,0
38.0,Male,USA,Premium+,Laptop,14.67,29,5,0.5646666666666667,1.7028438769587928,0
40.0,Female,USA,Premium,Tablet,14.67,27,4,1.2094747474747474,2.3132720105124833,0
29.0,Male,USA,Premium,Tablet,14.67,4,5,1.182375,2.06135831381733,0
36.0,Male,USA,Premium,Smart TV,14.67,28,5,0.939375,1.708131185717058,0
48.0,Male,USA,Premium+,Desktop,14.68,21,5,0.5542857142857143,1.532359081419624,0
31.0,Male,Canada,Premium,Tablet,14.69,28,5,0.6493461538461539,0.6706741744026785,0
65.0,Female,Canada,Premium,Desktop,14.69,5,5,0.9552499999999999,0.6870371813859226,0
31.0,Female,Canada,Standard,Smart TV,14.69,33,5,0.9605833333333333,2.590828924162257,1
28.0,Male,USA,Basic,Smart TV,14.7,33,5,0.8164444444444443,2.3928377645143786,0
35.0,Male,USA,Basic,Smart TV,14.7,34,3,0.789,1.6774438950171167,0
25.0,Male,USA,Basic,Smart TV,14.7,33,5,0.9587142857142857,2.5301204819277103,1
32.0,Male,USA,Standard,Tablet,14.71,34,4,0.612423076923077,1.2361344537815127,0
28.0,Male,USA,Basic,Mobile,14.71,29,5,0.735,2.2131394182547646,0
22.0,Female,Canada,Premium,Desktop,14.71,21,5,0.8173472222222222,2.7291280148423005,0
28.0,Female,USA,Premium,Desktop,14.71,22,5,0.7157,1.2988962472406183,1
35.03946643148495,Female,Canada,Premium,Laptop,14.71,12,5,0.7787142857142858,1.6317249029395455,0
39.0,Male,USA,Premium,Desktop,14.71,20,5,0.410968253968254,2.8434278350515463,0
54.0,Male,Canada,Premium+,Desktop,14.72,35,5,0.637,2.8610301263362485,0
